,STATIONS_ID,MESS_DATUM,QN_9,TT_TU,RF_TU,eor
2022-05-07 15:00:00,403,2022050715,3,21.4,46,eor
2022-05-07 16:00:00,403,2022050716,3,20.8,44,eor
2022-05-07 17:00:00,403,2022050717,3,20.3,44,eor
2022-05-07 18:00:00,403,2022050718,3,19.3,47,eor
2022-05-07 19:00:00,403,2022050719,3,18.4,48,eor
2022-05-07 20:00:00,403,2022050720,3,15.3,61,eor
2022-05-07 21:00:00,403,2022050721,3,15.3,69,eor
2022-05-07 22:00:00,403,2022050722,3,15.3,73,eor
2022-05-07 23:00:00,403,2022050723,3,14.6,74,eor
2022-05-08 00:00:00,403,2022050800,3,14.6,74,eor
2022-05-08 01:00:00,403,2022050801,3,14.2,77,eor
2022-05-08 02:00:00,403,2022050802,3,13.1,73,eor
2022-05-08 03:00:00,403,2022050803,3,12.8,76,eor
2022-05-08 04:00:00,403,2022050804,3,12.1,86,eor
2022-05-08 05:00:00,403,2022050805,3,11.4,82,eor
2022-05-08 06:00:00,403,2022050806,3,11.6,76,eor
2022-05-08 07:00:00,403,2022050807,3,12.8,74,eor
2022-05-08 08:00:00,403,2022050808,3,14.4,69,eor
2022-05-08 09:00:00,403,2022050809,3,15.5,63,eor
2022-05-08 10:00:00,403,2022050810,3,16.5,54,eor
2022-05-08 11:00:00,403,2022050811,3,17.2,49,eor
2022-05-08 12:00:00,403,2022050812,3,17.8,46,eor
2022-05-08 13:00:00,403,2022050813,3,18.3,36,eor
2022-05-08 14:00:00,403,2022050814,3,18.5,30,eor
2022-05-08 15:00:00,403,2022050815,3,19,30,eor
2022-05-08 16:00:00,403,2022050816,3,18.8,27,eor
2022-05-08 17:00:00,403,2022050817,3,18.4,31,eor
2022-05-08 18:00:00,403,2022050818,3,17.1,33,eor
2022-05-08 19:00:00,403,2022050819,3,15.3,34,eor
2022-05-08 20:00:00,403,2022050820,3,13.7,43,eor
2022-05-08 21:00:00,403,2022050821,3,12.8,65,eor
2022-05-08 22:00:00,403,2022050822,3,11.1,66,eor
2022-05-08 23:00:00,403,2022050823,3,10.6,66,eor
2022-05-09 00:00:00,403,2022050900,3,9.2,70,eor
2022-05-09 01:00:00,403,2022050901,3,8.4,76,eor
2022-05-09 02:00:00,403,2022050902,3,7.2,83,eor
2022-05-09 03:00:00,403,2022050903,3,7.4,86,eor
2022-05-09 04:00:00,403,2022050904,3,7.3,90,eor
2022-05-09 05:00:00,403,2022050905,3,7.9,91,eor
2022-05-09 06:00:00,403,2022050906,3,9.3,85,eor
2022-05-09 07:00:00,403,2022050907,3,11.1,78,eor
2022-05-09 08:00:00,403,2022050908,3,14.1,61,eor
2022-05-09 09:00:00,403,2022050909,3,16.3,50,eor
2022-05-09 10:00:00,403,2022050910,3,17.4,39,eor
2022-05-09 11:00:00,403,2022050911,3,18.7,35,eor
2022-05-09 12:00:00,403,2022050912,3,19.7,34,eor
2022-05-09 13:00:00,403,2022050913,3,20.3,32,eor
2022-05-09 14:00:00,403,2022050914,3,21.2,32,eor
2022-05-09 15:00:00,403,2022050915,3,21.3,29,eor
2022-05-09 16:00:00,403,2022050916,3,21.3,27,eor
2022-05-09 17:00:00,403,2022050917,3,20.5,28,eor
2022-05-09 18:00:00,403,2022050918,3,19,32,eor
2022-05-09 19:00:00,403,2022050919,3,16.4,42,eor
2022-05-09 20:00:00,403,2022050920,3,13.9,50,eor
2022-05-09 21:00:00,403,2022050921,3,13.4,54,eor
2022-05-09 22:00:00,403,2022050922,3,12.9,56,eor
2022-05-09 23:00:00,403,2022050923,3,11.7,63,eor
2022-05-10 00:00:00,403,2022051000,3,11.3,64,eor
2022-05-10 01:00:00,403,2022051001,3,10,73,eor
2022-05-10 02:00:00,403,2022051002,3,9.2,78,eor
2022-05-10 03:00:00,403,2022051003,3,8.6,82,eor
2022-05-10 04:00:00,403,2022051004,3,8.1,86,eor
2022-05-10 05:00:00,403,2022051005,3,10,76,eor
2022-05-10 06:00:00,403,2022051006,3,12.5,67,eor
2022-05-10 07:00:00,403,2022051007,3,15.1,58,eor
2022-05-10 08:00:00,403,2022051008,3,18.5,52,eor
2022-05-10 09:00:00,403,2022051009,3,21,45,eor
2022-05-10 10:00:00,403,2022051010,3,22.9,38,eor
2022-05-10 11:00:00,403,2022051011,3,24.2,39,eor
2022-05-10 12:00:00,403,2022051012,3,24.3,37,eor
2022-05-10 13:00:00,403,2022051013,3,25.1,36,eor
2022-05-10 14:00:00,403,2022051014,3,25.7,34,eor
2022-05-10 15:00:00,403,2022051015,3,25.1,34,eor
2022-05-10 16:00:00,403,2022051016,3,25.4,33,eor
2022-05-10 17:00:00,403,2022051017,3,24.6,34,eor
2022-05-10 18:00:00,403,2022051018,3,24.1,33,eor
2022-05-10 19:00:00,403,2022051019,3,22.7,35,eor
2022-05-10 20:00:00,403,2022051020,3,20.7,42,eor
2022-05-10 21:00:00,403,2022051021,3,20.4,44,eor
2022-05-10 22:00:00,403,2022051022,3,20.3,46,eor
2022-05-10 23:00:00,403,2022051023,3,19.9,48,eor
2022-05-11 00:00:00,403,2022051100,3,19.5,53,eor
2022-05-11 01:00:00,403,2022051101,3,17.5,75,eor
2022-05-11 02:00:00,403,2022051102,3,16.8,76,eor
2022-05-11 03:00:00,403,2022051103,3,16.7,78,eor
2022-05-11 04:00:00,403,2022051104,3,15.7,86,eor
2022-05-11 05:00:00,403,2022051105,3,15.8,92,eor
2022-05-11 06:00:00,403,2022051106,3,16.1,94,eor
2022-05-11 07:00:00,403,2022051107,3,16.6,90,eor
2022-05-11 08:00:00,403,2022051108,3,19.2,70,eor
